-0.05752360,-0.46062151,0.05204063,-0.04219021,-0.06582972,0.20097056
-0.05740409,-0.46023440,0.05191993,-0.07267507,0.01912889,0.20679745
-0.05792985,-0.45956609,0.05158915,0.04024161,0.02658411,0.11136343
-0.05820869,-0.46041042,0.05081348,0.14594162,0.04514706,0.13609089
-0.05864327,-0.46159226,0.05127283,-0.00935120,-0.02620920,0.15902093
-0.05792069,-0.46168134,0.05192762,-0.08910301,-0.04342474,0.15507676
-0.05839902,-0.46126595,0.05160060,-0.06813738,-0.07956486,0.13102302
-0.05805936,-0.46087149,0.05216203,-0.01670579,-0.03407099,0.17435633
-0.05826078,-0.46029261,0.05209482,-0.11645480,-0.05418107,0.08612725
-0.05812611,-0.46016368,0.05201307,-0.20745328,-0.15125977,0.13839293
-0.05765791,-0.45965335,0.05359322,-0.12449638,-0.07506599,0.18178141
-0.05787922,-0.46027690,0.05226624,-0.18483888,-0.07572131,0.09309825
-0.05876422,-0.46007177,0.05209015,-0.05634623,-0.06579703,0.09507699
-0.05838768,-0.45998850,0.05276264,-0.03260661,-0.06547882,0.13435885
-0.05887903,-0.45992750,0.05214199,-0.04263458,0.02147384,0.13259006
-0.05722203,-0.46047238,0.05295452,0.01310843,-0.05796691,0.08690669
-0.05719734,-0.46038747,0.05272895,-0.04819687,-0.03586839,0.10894237
-0.05858612,-0.46050891,0.05235436,-0.07167038,-0.01952474,0.14981428
-0.05806385,-0.46129650,0.05168634,-0.06206074,0.02632055,0.20283744
-0.05794186,-0.45999455,0.05286858,-0.05418618,-0.01138560,0.14795916
-0.05850775,-0.45930615,0.05247091,-0.05591820,0.06377897,0.14527404
-0.05832922,-0.45879588,0.05209654,-0.07498171,0.10119449,0.11820827
-0.05905861,-0.45985872,0.05274525,0.01786984,0.12072536,0.06768739
-0.05704505,-0.46051514,0.05204915,-0.03641288,0.05956256,0.19961651
-0.05826573,-0.46143666,0.05242996,-0.06760465,0.09574763,0.16828734
-0.05714972,-0.46254146,0.05182306,0.03543219,0.11077707,0.17463930
-0.05776494,-0.46186537,0.05203557,0.00389718,0.01189739,0.10079813
-0.05795542,-0.46166483,0.05129430,-0.02740594,0.04244508,0.12490500
-0.05758168,-0.46128878,0.05255259,-0.11894685,-0.00467305,0.14460492
-0.05802339,-0.45925146,0.05268291,-0.08700782,-0.01722831,0.07868277
-0.05843162,-0.45824644,0.05128278,0.03461087,-0.00703894,0.10555954
-0.05809187,-0.45771113,0.05146588,0.02964567,-0.01872436,0.15411805
-0.05869111,-0.45787197,0.05142613,0.09168189,-0.15454045,0.11581735
-0.05778132,-0.45915011,0.05251815,-0.09149086,-0.12297888,0.17210127
-0.05867119,-0.46121222,0.05190504,0.02403383,-0.16406479,0.16751046
-0.05851066,-0.46216673,0.05157086,-0.08862083,-0.23609886,0.18918300
-0.05881122,-0.46281454,0.05212760,-0.03112384,-0.06614129,0.11422630
-0.05817892,-0.46229956,0.05112628,-0.08909228,-0.02480458,0.13793425
-0.05753249,-0.46075079,0.05216617,-0.02167253,-0.03420532,0.20948818
-0.05783913,-0.46132293,0.05172048,0.01992927,-0.06841933,0.13940629
-0.05705422,-0.46000087,0.05195895,-0.00172385,-0.02913030,0.23474634
-0.05809353,-0.46087226,0.05165594,-0.08688677,-0.04061908,0.16335636
-0.05869117,-0.46008620,0.05138864,0.02206276,0.03880839,0.20145477
-0.05753997,-0.46048203,0.05116257,0.01240306,-0.04375776,0.18922436
-0.05791083,-0.46099564,0.05060734,0.08532279,-0.03680617,0.12753087
-0.05734853,-0.46059918,0.05114060,-0.13728200,-0.07752535,0.20905608
-0.05854067,-0.45984253,0.05158708,-0.07115655,-0.04168557,0.17694899
-0.05846540,-0.45851192,0.05288344,-0.10036500,-0.06358130,0.11001550
-0.05865959,-0.45805120,0.05136572,-0.13627119,-0.11955824,0.11081997
-0.05769913,-0.46004808,0.05237431,-0.13574356,-0.06998944,0.12707475
-0.05872461,-0.45996112,0.05207294,-0.01332755,-0.16803502,0.09738924
-0.05859008,-0.46079534,0.05233921,-0.05801185,-0.15882123,0.06987298
-0.05787457,-0.46133095,0.05181125,0.01541303,-0.16070698,0.11774705
-0.05888974,-0.46117648,0.05240870,0.01565616,-0.15763317,0.13737240
-0.05920902,-0.46046656,0.05142259,-0.03730468,-0.13121711,0.13769573
-0.05745111,-0.46124890,0.05120303,-0.00975369,-0.01437412,0.16223624
-0.05795026,-0.46238682,0.05246450,-0.03249730,-0.13961060,0.07365166
-0.05828798,-0.46138167,0.05221122,-0.06119396,0.02063260,0.08336142
-0.05925411,-0.46065685,0.05120033,0.00589379,-0.02813583,0.11215410
-0.05830815,-0.46024895,0.05188099,-0.01241889,-0.02566931,0.14783913
-0.05910293,-0.45904267,0.05122126,-0.05450592,-0.03945605,0.16809428
-0.05817578,-0.45909891,0.05102793,0.02658564,-0.00975266,0.16164885
-0.05829687,-0.45983633,0.05240828,-0.15917468,0.05891847,0.15183693
-0.05800921,-0.45910233,0.05153574,-0.09684885,0.01762620,0.13574101
-0.05822176,-0.45891833,0.05252056,-0.10307106,-0.11109221,0.19208468
-0.05836176,-0.45977437,0.05170586,-0.15995359,-0.12217441,0.17678198
-0.05746254,-0.46123990,0.05313293,-0.06963751,-0.04506789,0.19042416
-0.05819258,-0.46051440,0.05284791,-0.05747095,-0.13444467,0.14525871
-0.05910631,-0.46091387,0.05196958,0.02856232,-0.08123866,0.11966755
-0.05721867,-0.46138921,0.05213349,-0.02527960,-0.04914487,0.15702178
-0.05725126,-0.46089357,0.05208759,-0.00185257,-0.16039848,0.17075181
-0.05859038,-0.46016821,0.05084286,-0.01367641,-0.05018684,0.11566362
-0.05873409,-0.45999351,0.05196005,0.07049254,0.07397294,0.16464198
-0.05834501,-0.46073160,0.05235987,-0.06440671,-0.04898755,0.13792455
-0.05810098,-0.46032801,0.05187624,-0.12080861,0.00743836,0.19065759
